,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Parameter,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output,Output
302,1.818181818,917.6554092,1.818181818,0,0.909090909,7.94E-07,2834.18065,0.000633054,256900.1115,0.137330705,0.352154205,1.346346304,0.096877289,0.483984768,1.555856266,125490.4874,0.000645488,1.58E-07,0.003807748,1.49E-07,0.000402549,6.43E-09,0.429788244,0.415815236,0.316728576,0.023792084,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,4.024700479,0.131607178,7.480754303,1.224313291,0.043930664,0.224152651,0.636643702,0.122577222,3.700445083,0.984859034,0.014095966,0.132136298
303,0,1222.78381,2.727272727,0,0.909090909,3.07E-06,2646.62333,0.000176993,247403.4337,0.423898017,0.843188163,1.116616088,0.312236322,1.485958667,1.639814858,93241.43086,0.000219481,1.59E-07,0.008313085,3.35E-07,0.000465157,1.22E-07,0.30270563,0.134004334,0.302503834,0.047106472,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,3.847697893,0.127072536,6.697087832,1.161740045,0.037188383,0.2088631,1.72187698,0.120007096,5.969615503,1.211997782,0.008065004,0.152204175
304,0.909090909,891.2553781,4.545454545,0,0,2.09E-06,2976.888466,4.17E-05,248047.7057,0.849109813,0.217683721,0.258760225,1.508082122,1.429428186,4.131040658,199851.0905,0.000730326,3.12E-07,0.000512186,1.57E-07,0.000631717,4.12E-07,0.211280734,0.117866862,0.257819828,0.084189216,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,3.847184554,0.127072536,6.616130654,1.189918581,0.041119984,0.21182527,1.79168173,0.122726657,2.893581993,0.656322609,0.026582652,0.136976141
305,1.818181818,916.6394107,-2.727272727,0,0.909090909,9.75E-07,2804.431545,0.000233182,234384.2684,0.086161465,0.09063175,0.465028445,1.690338525,1.579258331,3.985632381,223048.2774,0.000697823,7.28E-07,0.00641853,7.14E-07,0.000575123,7.90E-07,0.398164861,0.210874442,0.350482689,0.019791758,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,3.863557954,0.131765967,7.351720421,1.210374408,0.029958758,0.183059173,0.915186128,0.126974808,1.88076585,0.586722892,0.007663907,0.150384036
306,0,1156.0979,0,0,0,6.07E-06,2951.612089,0.00057644,245860.884,0.494754495,0.88428767,0.007600769,1.645888189,0.275005876,3.364169428,119963.4954,0.000782234,5.95E-07,0.004754895,5.01E-07,0.000794624,1.21E-07,0.394696767,0.100608043,0.149648561,0.011805406,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,3.847237618,0.127380935,6.264439973,1.146142587,0.028824395,0.183706115,1.079750911,0.122577222,5.443623185,1.095531686,0.008499198,0.134543096
307,0.909090909,1126.416484,-4.545454545,0,0.909090909,2.21E-06,2728.058868,0.00047256,243550.5397,0.112033107,0.43787363,0.099906289,1.424112831,0.962739444,4.03729673,80038.66435,0.000232199,5.86E-07,0.002377908,5.43E-07,0.000846065,6.56E-07,0.246267062,0.127110655,0.366931161,0.033244597,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,4.12258642,0.127380935,5.955816465,1.161959286,0.040926048,0.198066618,1.851695943,0.120007096,4.777517962,1.052039736,0.013049314,0.151980455
308,0.909090909,1250.574796,0.909090909,0,0.909090909,6.88E-06,2751.097922,0.000331399,231027.7229,0.282654283,0.479297989,1.274477166,1.069034987,0.107266689,4.22069742,22352.3835,0.000576664,3.37E-07,0.00709349,3.38E-07,0.000453368,2.93E-07,0.34415733,0.146761799,0.440173762,0.037827095,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,3.85498049,0.127380935,5.930474188,1.142912719,0.039283873,0.196790396,1.059019038,0.122427943,2.382615815,0.415365582,0.007987496,0.11644091
309,0,1122.716897,4.545454545,0.909090909,0,2.93E-06,3053.32262,0.000182344,254956.6852,0.638886226,0.194322987,1.810731909,1.758484014,0.844033283,1.734587256,131162.7593,0.000320308,4.11E-07,0.002282361,5.73E-07,0.000222164,6.12E-07,0.272655291,0.253592113,0.308390577,0.008669113,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,3.832979289,0.127380935,5.479771826,1.130788324,0.02672252,0.178085049,1.945710816,0.119714098,2.608222443,0.666109745,0.022310114,0.145810994
310,1.818181818,1151.332124,0,0,0,7.08E-06,3018.079731,0.000906939,252365.2513,0.392069072,0.474339863,0.04669038,1.058148005,0.449191594,1.32362686,94524.05992,0.000488944,1.11E-09,0.00662043,1.26E-07,0.000610195,5.48E-07,0.130358685,0.424580462,0.416492273,0.083512593,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,3.833452635,0.127380935,5.435606423,1.119122169,0.026885449,0.17933132,0.697987466,0.131983034,4.194719253,0.799040834,0.084809515,0.458204685
311,0.909090909,973.7091502,3.636363636,0.909090909,0,3.84E-06,3269.088605,0.000586571,253351.7656,0.78277804,0.023073285,1.346541553,0.989660674,0.984811914,4.41600812,73779.84925,0.000150879,1.09E-08,0.006937842,7.79E-08,0.000413644,6.26E-07,0.37455084,0.313912005,0.275902394,0.082607491,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,3.835338041,0.127380935,5.427480503,1.125353682,0.027251357,0.180147804,1.021847194,0.136665444,2.889726371,0.51413279,0.166833615,0.541901121
312,0.909090909,1030.398092,0.909090909,0.909090909,0,5.92E-06,2636.947006,1.58E-05,253108.013,0.314806512,0.533451356,0.948618667,0.444921647,0.643689175,4.400781995,81321.59904,0.00010084,4.81E-07,0.007231718,4.53E-07,6.57E-05,4.68E-07,0.346848408,0.44316298,0.368950217,0.019998692,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,3.791797419,0.131765967,6.147631503,1.120217978,0.018369537,0.155757147,1.208250774,0.126820949,2.388859988,0.531218441,0.00760786,0.15019101
313,0,1349.965902,1.818181818,0,0.909090909,5.76E-06,3180.741134,3.27E-05,239785.0428,0.468614904,0.218768413,0.033612036,1.075326302,0.587074055,4.510488979,83928.33056,0.000301664,4.92E-07,0.006348575,2.48E-07,0.000119566,1.89E-07,0.350716852,0.14385857,0.244725971,0.070826739,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,3.838658955,0.127380935,5.016186977,1.074782462,0.023187775,0.166791369,1.818840491,0.119714098,2.35514566,0.567927208,0.0236416,0.145703083
314,1.818181818,1307.448021,1.818181818,0,0.909090909,8.19E-06,2709.197094,0.000305463,231882.1574,0.888290887,0.903045578,1.153333083,0.920093794,1.151205221,1.410147776,82120.49224,0.000145405,5.28E-07,0.004492454,3.08E-07,0.000792461,5.64E-07,0.30573788,0.178609049,0.223432062,0.074528537,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,3.839083881,0.127380935,5.019167155,1.074782462,0.023053541,0.166709046,1.017674847,0.119714098,2.686055347,0.556589076,0.013316607,0.154240712
315,0,961.9512456,0.909090909,0,0,1.68E-06,2881.140506,0.000367711,244452.9943,0.427348099,0.347009097,1.011073286,0.060837231,0.921751672,1.384295174,201385.9913,0.000149144,5.16E-07,0.008511335,6.18E-07,0.000670939,4.45E-07,0.406501642,0.132635514,0.293410551,0.045159581,2.236637945,0.129088574,2.907575759,0.421388614,0.084858697,0.419910519,3.84003192,0.127380935,5.031480616,1.074782462,0.023554746,0.167496939,1.229329937,0.119714098,2.253768739,0.374146018,0.020356614,0.145634377
316,0.909090909,1254.145833,-3.636363636,0,0,5.24E-06,2640.260724,0.000886225,251507.9106,0.073266351,0.354018675,1.438730766,1.182491313,1.220552563,0.356498825,26560.46636,0.000299535,1.58E-07,0.004839591,4.11E-07,0.000175044,6.36E-07,0.290351173,0.415188025,0.40703062,0.064068914,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,4.183985201,0.125291104,10.90909091,3.282881371,0.238500136,0.528319506,2.292046798,0.208785623,10.90909091,2.333348566,0.40104603,0.537911484
317,0.909090909,1285.897771,0.909090909,0.909090909,0.909090909,4.98E-06,3035.575228,0.000674757,240399.3405,0.048948683,0.377466119,0.40998042,1.593720701,1.636206791,3.276577182,40845.98017,0.000828382,1.98E-07,0.003406384,4.70E-07,0.000515215,5.00E-08,0.250301749,0.317288883,0.268121765,0.00733505,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.99230824,0.38886673,7.087359454,1.38858998,0.03125696,0.171799638,2.320839358,0.966592672,10.90909091,2.355301481,0.054019527,0.279058383
318,1.818181818,1272.902974,-3.636363636,0,0,3.72E-06,2918.386825,4.02E-05,230004.2604,0.396250329,0.061510365,0.269282896,0.90980214,0.463876154,2.242338918,56729.81537,0.000269777,5.58E-07,0.004300189,2.24E-07,0.000427675,5.33E-07,0.251176584,0.398037255,0.168692595,0.02576219,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.628779328,0.459584595,6.848858786,1.142421468,0.207339361,0.529111252,2.416827594,0.989389973,10.90909091,2.312604474,0.40366247,0.536789363
319,1.818181818,878.9768396,0.909090909,0,0.909090909,4.07E-06,3172.241889,0.000364164,240651.0935,0.783362774,0.634943323,0.108136935,1.48789266,0.168447364,4.241927793,82655.35564,0.000830536,8.18E-07,0.003200862,5.60E-07,0.000458122,6.30E-07,0.109736349,0.154252568,0.242867458,0.000331386,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,4.182205991,0.138417255,10.90909091,3.105764694,0.030423335,0.221613702,2.281580312,0.168723671,10.90909091,2.062996007,0.211439856,0.409690228
320,0,1029.0803,-4.545454545,0.909090909,0,6.80E-06,2789.233429,0.000582117,257538.8404,0.173312849,0.863781721,0.41027584,1.173942586,1.535941873,1.745281888,54416.02401,0.000593857,4.44E-07,0.005453856,3.82E-07,0.000721484,3.93E-08,0.329707892,0.180064129,0.19821007,0.071877502,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,2.978580233,0.379671456,6.82395437,2.112967753,0.080686117,0.254858254,2.309627239,0.982232616,10.90909091,2.233912139,0.066620247,0.368723345
321,0,1030.980445,-4.545454545,0.909090909,0,5.39E-06,2746.250167,0.000445453,238058.5841,0.432826183,0.789554644,1.585753684,0.416855314,0.194425676,3.63490972,214758.4612,0.000618844,5.34E-07,0.003861788,2.23E-07,2.97E-05,1.19E-07,0.452348533,0.199937535,0.10424199,0.061338564,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,2.753082776,0.37901785,10.90909091,3.502544362,0.03623453,0.255881793,2.301657517,0.994736286,10.90909091,2.748406003,0.354748578,0.503546396
322,0,1331.460212,3.636363636,0.909090909,0.909090909,3.71E-06,2633.728394,0.000815128,233547.339,0.24795544,0.279549855,0.814995399,0.395256417,1.305981439,1.698805643,80700.75826,0.00017376,7.17E-07,0.006679625,7.61E-07,0.000261924,7.31E-07,0.414232605,0.393921512,0.314441467,0.050485035,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,4.024700479,0.1337429,10.90909091,2.263273634,0.09693103,0.344869614,1.068699733,0.122726657,2.725596109,0.647219543,0.024845765,0.144461593
323,1.818181818,821.3998347,-3.636363636,0.909090909,0.909090909,3.99E-07,2844.11211,0.000155994,234775.5647,0.015105585,0.523428127,0.688367202,1.67399727,0.767869801,0.036154082,174564.7514,0.000235918,2.67E-07,0.002243639,5.22E-07,0.000540071,3.00E-07,0.332274319,0.372006718,0.339519365,0.020737021,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,4.179881263,0.138251729,10.90909091,2.962878474,0.055643812,0.198303729,1.786872831,0.131983034,9.44630672,1.638909743,0.012013811,0.103613114
324,0,1111.000683,3.636363636,0,0,4.24E-06,3031.515311,0.000421143,237117.3686,0.735593508,0.678935752,0.148429128,0.090620876,0.368838074,1.229967578,215491.3602,0.000342482,5.21E-07,0.005694752,9.68E-08,0.000465016,2.21E-07,0.214936734,0.237966487,0.120771641,0.040695044,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.261790221,0.379671456,6.619604328,1.983222092,0.066428419,0.254858254,2.252184803,0.991931486,10.90909091,2.223985054,0.229507717,0.464419127
325,0.909090909,940.9631481,1.818181818,0,0.909090909,3.79E-06,2785.634867,0.000412495,229548.2432,0.73678976,0.461423204,0.042761743,0.025143858,0.263169075,3.308784545,160570.3911,0.000383567,3.60E-08,0.003740201,5.73E-07,0.00058572,6.09E-07,0.094659912,0.259167954,0.388628735,0.072291581,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,2.969731121,0.38886673,5.283680051,1.803101035,0.032084089,0.249993372,2.295709005,0.995868363,10.90909091,2.71849979,0.378184854,0.523025083
326,0,1065.260155,1.818181818,0.909090909,0,6.74E-06,3246.428603,0.000267931,255948.7173,0.149638128,0.278987415,0.055557396,0.482392929,0.57123501,0.705113734,89328.60006,0.000401453,3.90E-07,0.004760118,5.06E-07,0.000235306,2.30E-07,0.198617547,0.44144602,0.142361635,0.0609655,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,4.024700479,0.129145625,10.90909091,2.049851495,0.045642208,0.208531772,0.57774259,0.122726657,3.905128424,0.986815464,0.017265472,0.123856596
327,0.909090909,1217.702182,0.909090909,0.909090909,0.909090909,4.87E-06,2884.145147,6.12E-05,237019.0548,0.140867119,0.152165938,1.76062677,0.276872715,0.09752737,4.537532122,206685.0007,0.000592334,7.42E-07,0.006978225,7.45E-07,0.000385286,4.83E-07,0.360478435,0.292459894,0.168823496,0.035365203,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,4.180098517,0.122522663,10.90909091,2.734563621,0.022931142,0.200170772,2.156328356,0.131290088,10.85066378,1.884894406,0.04228213,0.239904388
328,1.818181818,1239.699035,2.727272727,0,0.909090909,3.13E-06,3069.500031,0.000319789,260886.2697,0.173546587,0.714921285,0.290074988,1.302197511,0.670105339,0.373942623,141939.2745,0.000505425,8.68E-07,0.006555239,5.55E-07,9.20355E-05,2.10E-07,0.189749702,0.11647154,0.145136031,0.005259117,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,4.181576297,0.120207477,10.90909091,2.263016921,0.074007123,0.204266761,0.94409631,0.122577222,8.097386631,1.630252368,0.008342156,0.115609237
329,0,886.9620967,-2.727272727,0,0,6.31E-06,2707.022945,0.000124662,232607.0838,0.479243392,0.513279198,0.274578168,0.112766363,1.099309535,0.278210656,175196.662,0.000365191,6.12E-07,0.002829447,8.45E-07,0.000215803,4.98E-07,0.368786518,0.092268153,0.413360134,0.012437292,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.024550607,0.388536922,6.623095598,2.127355057,0.036994884,0.25022539,2.298315088,0.993804388,10.90909091,2.482639232,0.359664719,0.493403033
330,0.909090909,1236.545311,-4.545454545,0.909090909,0.909090909,8.71E-06,3007.052611,0.000313475,232185.6459,0.156500414,0.864612751,1.444549336,1.305063412,0.333936969,3.310377402,137566.0346,0.000225186,2.97E-07,0.008001132,5.67E-07,0.000206135,8.90E-07,0.192190692,0.218215289,0.181747722,0.038476217,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.543740548,0.124380805,10.90909091,1.943087179,0.070967758,0.22144695,1.931051208,0.122726657,8.768584646,1.298900448,0.011664683,0.137757025
331,0,1291.24008,-2.727272727,0.909090909,0.909090909,4.66E-06,2867.371018,0.000277403,237040.3634,0.289189859,0.740768098,0.886768312,0.459855281,1.463888813,2.630960636,188311.0264,0.000512446,6.24E-07,0.006477598,9.53E-08,8.10E-05,6.60E-07,0.345248133,0.344044632,0.428755044,0.01769096,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,4.171104193,0.127072536,10.90909091,2.54450666,0.008106534,0.103801362,2.303576513,0.133421455,10.90909091,1.902130265,0.111937743,0.527346189
332,0.909090909,1324.16177,0,0.909090909,0,4.55E-06,3006.566954,0.000723517,242404.8721,0.482992847,0.314032334,0.797363041,0.287143111,0.329964792,1.541070357,162838.9292,0.000754336,1.11E-08,0.001940064,1.66E-07,0.000273061,4.13E-07,0.241599603,0.198859936,0.3416555,0.07551539,1.665872258,0.52884049,2.15801643,0.491105168,0.107765033,0.300746109,2.962163138,0.379344598,6.604717814,1.988447011,0.080081471,0.255678456,2.278882139,0.987141653,10.90909091,2.1546622,0.056588018,0.269503822
333,0.909090909,929.5246977,-3.636363636,0,0,2.79E-08,3237.344338,0.000765295,261781.0487,0.068203149,0.221435278,0.839005508,1.772410833,0.604364717,2.631508829,112322.6209,0.000788408,1.45E-07,0.007458397,5.20E-08,0.000717604,2.71E-08,0.374280061,0.375413197,0.417346489,0.043005002,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,4.37188539,0.38886673,9.071252885,2.067972868,0.027748621,0.247459212,2.28727785,0.996196764,10.90909091,2.441607382,0.413082031,0.526932097
334,1.818181818,1014.330506,1.818181818,0,0,4.61E-06,3038.879563,0.000618527,254302.0246,0.083607996,0.074196663,1.434073016,1.617394071,0.797149823,1.479163769,166362.8733,0.00064195,5.65E-07,0.004923329,1.81E-07,0.000893433,5.90E-07,0.110638568,0.119132796,0.18744545,0.024914094,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.580549437,0.119767577,10.90909091,1.719017664,0.086368904,0.225482826,2.280756952,0.122577222,10.90909091,2.060252663,0.009095534,0.150077038
335,1.818181818,899.1825739,0.909090909,0.909090909,0,8.94E-06,2778.322689,0.000581387,241360.2806,0.243658268,0.690335316,1.793843712,0.358099486,0.45737048,3.571169791,32399.56836,0.000420722,8.83E-07,0.004030575,2.49E-07,0.00037845,6.94E-07,0.255418568,0.227910549,0.298512732,0.023359129,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.608860161,0.127226655,10.90909091,2.093364458,0.025199615,0.139522182,2.291985995,0.122373441,8.881120007,1.514646504,0.025784039,0.217966202
336,1.818181818,959.3957863,-4.545454545,0.909090909,0,7.68E-07,2878.53612,5.11E-05,250388.8668,0.271734018,0.184558102,1.282026462,0.32260695,1.333741321,2.224379336,76567.67041,0.000123299,3.31E-07,0.008368083,8.03E-07,0.000764946,4.69E-07,0.306687736,0.265084626,0.173173889,0.041373885,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.333339048,0.127072536,10.90909091,1.862144987,0.044935043,0.236823407,1.175602709,0.122726657,6.204152196,1.139232756,0.006785865,0.130610556
337,0.909090909,995.0433701,-3.636363636,0.909090909,0.909090909,8.42E-06,3129.886168,0.000807837,255640.0023,0.889269799,0.875920697,1.346219404,0.604497851,1.764870418,0.461057885,2422.473928,0.000219696,2.13E-07,0.006414778,7.90E-07,0.000873277,9.05E-09,0.182297487,0.174306483,0.43920149,0.047057113,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.314234897,0.127072536,10.90909091,1.528568689,0.101406615,0.238063377,2.08435053,0.126974808,10.90909091,1.903756876,0.024097443,0.163127177
338,0.909090909,1096.248137,3.636363636,0,0.909090909,3.19E-06,3239.280533,0.000862918,240893.4161,0.856386918,0.731824795,0.755437574,0.565258578,0.619054986,0.659895965,130726.0819,0.000434892,2.65E-07,0.007596293,8.78E-07,0.000262409,4.34E-07,0.241555799,0.280653747,0.10013966,0.06342437,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.559840511,0.122672041,10.90909091,1.490395452,0.080070041,0.219868338,1.822002627,0.122577222,10.90909091,1.602815158,0.051952941,0.195474048
339,0,1040.748807,-3.636363636,0.909090909,0.909090909,1.28E-06,2634.121394,9.34916E-05,244340.8191,0.177612564,0.876050356,0.98657633,0.223204996,1.195437734,1.69150515,476.8313083,0.000214236,2.92E-07,0.004493786,4.42E-07,0.000401606,8.97E-07,0.451415572,0.419703143,0.241334867,0.065081873,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.663425134,0.131607178,10.90909091,1.916071272,0.029320885,0.173627695,2.416827594,0.168918521,7.258106655,1.287011366,0.196351792,0.422758282
340,0,1011.252742,1.818181818,0.909090909,0,3.39E-06,3234.199493,0.000764596,235083.1772,0.279085745,0.545765601,0.562540368,0.419570138,0.683257644,2.86922029,135229.0713,0.000532434,2.32E-07,0.000767307,3.42E-07,0.000342622,5.97E-07,0.119848193,0.104032166,0.189513422,0.058610472,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.607355868,0.131607178,10.90909091,1.815882337,0.032881254,0.177335763,1.417114261,0.131506489,4.769384893,0.78987465,0.029356393,0.244632427
341,0.909090909,945.7301405,1.818181818,0.909090909,0,2.70E-06,2730.761285,0.00053496,240177.7038,0.150290412,0.444267736,1.559292326,0.309203967,1.218604126,0.301773498,213288.6559,0.000415346,5.01E-07,0.006829502,6.24E-07,1.87E-05,2.75E-07,0.275201263,0.149063622,0.435199595,0.071582699,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.606298527,0.131607178,10.90909091,1.817992767,0.032657336,0.176747009,1.443961568,0.127128827,4.664334561,0.784450996,0.003567138,0.078215011
342,0.909090909,1261.390293,-2.727272727,0,0,3.39E-06,2716.231694,0.00025959,260491.2631,0.391751377,0.579846573,0.687055603,0.844318139,0.401653561,4.313521186,64923.31977,0.000693991,4.97E-07,0.00337345,5.37E-07,0.000828088,3.04E-07,0.322179096,0.323364026,0.373483812,0.041931296,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.606331912,0.131607178,10.90909091,1.816963722,0.032660591,0.176721896,0.778539344,0.151912889,4.995078801,0.816690507,0.190154525,0.530952145
343,0.909090909,1200.819854,-3.636363636,0.909090909,0.909090909,6.28E-06,2840.524934,5.33E-05,229262.684,0.417637142,0.488523133,0.373440755,0.241346409,0.874865409,0.103048109,96999.0869,0.000878175,8.71E-07,0.003136223,8.87E-07,0.000440493,2.89E-07,0.150268678,0.129602747,0.3088652,0.027981635,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,2.938764881,0.131765967,10.90909091,1.895832725,0.027021982,0.165345475,0.775240117,0.141824557,5.962197176,1.114601565,0.037478469,0.26977728
344,1.818181818,983.558145,0.909090909,0,0.909090909,6.27E-06,3201.801232,0.00087523,246824.9146,0.82555108,0.203544885,0.652537543,0.111632798,0.664609655,3.74190231,122973.2215,0.000555946,5.27E-07,0.004007002,4.29E-07,0.000695526,5.31E-07,0.160968554,0.253787578,0.2974591,0.015707199,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.023628997,0.131607178,10.90909091,1.837181401,0.029682956,0.189740508,1.70359073,0.122726657,9.812125383,1.719273963,0.006978072,0.133539429
345,1.818181818,1281.816633,2.727272727,0,0.909090909,1.35E-06,3110.49649,0.000873666,260026.3131,0.672394063,0.272742344,1.481555712,0.783582587,1.790545409,1.445106554,116186.3316,0.000691516,7.53E-07,0.006839146,8.96E-07,0.000756468,2.81E-07,0.303163359,0.279798751,0.344700538,0.021232511,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,2.904148411,0.127226655,10.85870029,1.663067841,0.035222647,0.180651783,2.217587929,0.122726657,10.90909091,1.688870159,0.015608313,0.138986188
346,0,989.5920742,0,0,0,1.90E-06,2868.169144,0.000794707,241462.6421,0.467765218,0.600073457,1.76265906,0.992059183,0.942501456,3.930759117,108925.024,0.00033054,6.10E-08,0.002255517,4.26E-07,0.000190656,4.87E-07,0.178646201,0.178461373,0.170281012,0.001007396,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,2.900159153,0.127072536,10.19387264,1.453790866,0.038879132,0.18895967,0.7091977,0.122577222,3.69097262,1.002876821,0.022375856,0.156529224
347,0,1106.111907,0.909090909,0,0,8.93E-06,3030.132734,0.000404095,231330.331,0.382494504,0.224882661,1.748446449,0.942699386,1.690439202,3.803642923,95926.44653,0.000377118,7.28E-07,0.003027914,7.21E-08,0.000419507,4.85E-07,0.332503682,0.384680248,0.199591948,0.053612953,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,4.305728132,0.131924918,10.90909091,1.966831905,0.027638494,0.175786777,2.4430855,0.157358222,5.404375108,0.923849774,0.114245724,0.367294695
348,0,1215.421309,-3.636363636,0.909090909,0.909090909,5.91E-06,2783.128943,0.000857454,237506.3298,0.194262332,0.898203309,0.030894318,1.702426998,0.568699946,0.204185046,151646.6038,0.000593692,3.57E-07,0.001356854,3.40E-07,0.000141359,8.76E-07,0.428249085,0.378423175,0.294546351,0.037226362,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,4.348856295,0.131765967,10.90909091,1.929996187,0.024531692,0.147616766,1.163295832,0.122577222,8.726332004,1.632358198,0.006976873,0.124346224
349,0.909090909,1310.061572,-4.545454545,0.909090909,0,3.55E-06,2631.781498,0.000207598,242348.518,0.889849843,0.62206081,0.464738255,1.608556012,0.473289054,3.994333975,148396.6252,0.000483225,1.26E-07,0.007161966,3.61E-07,0.000677125,3.68E-07,0.453808116,0.212212749,0.234820229,0.080531627,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.002021311,0.38886673,6.451093909,1.852992638,0.027686887,0.249359476,2.279841433,0.98710906,10.90909091,2.278572181,0.058904962,0.286607597
350,1.818181818,1312.888552,-2.727272727,0.909090909,0.909090909,5.20E-06,3172.384642,6.25E-05,241499.8339,0.03130585,0.851485138,0.207026596,1.502008874,0.756143957,0.288908782,169945.576,0.000596624,5.98E-07,0.005209523,3.46E-07,0.000300148,3.92E-08,0.131091023,0.343551711,0.387025897,0.08512081,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,4.186763143,0.131765967,10.82181145,1.89210342,0.046826709,0.255782914,0.651091595,0.122577222,2.463902821,0.450086767,0.010406556,0.123148907
351,1.818181818,1160.903712,0.909090909,0,0.909090909,2.83E-06,3264.026102,0.000793977,251266.9731,0.480957485,0.292535825,0.811044736,1.235411046,0.788777364,3.562101801,175599.9694,0.00061328,1.76E-07,0.005203764,8.20E-07,0.000521185,1.18E-07,0.379220394,0.371705586,0.201819506,0.016033421,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.955034289,0.131924918,10.90909091,2.050024041,0.033920366,0.19632989,2.416827594,0.162961192,6.444464732,1.175161842,0.175758725,0.402837632
352,0.909090909,937.7626639,2.727272727,0,0.909090909,1.06E-06,2774.705015,0.000644718,255077.968,0.520175971,0.726726516,1.429576643,0.961317862,0.787901574,2.725159453,63695.42457,0.000670493,7.23E-08,0.007791702,3.00E-07,0.000184386,4.44E-07,0.357418684,0.2189076,0.301580258,0.06955983,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.968833097,0.131924918,10.90909091,2.004807098,0.02895924,0.170661656,1.768437804,0.122726657,10.90909091,2.070317474,0.005550822,0.124044477
353,0.909090909,1281.077364,0,0.909090909,0,1.75E-06,2722.56785,0.000386805,247841.6982,0.213502877,0.121630376,0.205520927,1.538808458,0.798494555,0.422488194,82856.5952,0.000232329,6.06E-07,0.007225286,4.37E-07,0.000169976,7.31E-07,0.186736056,0.446396296,0.197222267,0.025055258,2.110577884,0.129088574,2.865687357,0.420564641,0.086525481,0.419910519,3.968944896,0.131924918,10.90909091,2.004807098,0.02856328,0.170661656,0.881201304,0.122577222,9.041653904,1.827070866,0.008295477,0.11720697
